"dep";"sexe";"jour";"hosp";"rea";"dc";"rad"
"24";0;"2020-10-14";19;1;14;119
"24";1;"2020-10-14";8;1;7;66
"24";2;"2020-10-14";9;0;7;53
"25";0;"2020-10-14";18;5;154;673
"25";1;"2020-10-14";9;3;87;344
"25";2;"2020-10-14";9;2;66;329
"26";0;"2020-10-14";60;11;135;594
"26";1;"2020-10-14";35;6;82;320
"26";2;"2020-10-14";24;4;53;274
"27";0;"2020-10-14";81;6;101;345
"27";1;"2020-10-14";32;4;52;173
"27";2;"2020-10-14";47;1;49;171
"28";0;"2020-10-14";41;9;149;659
"28";1;"2020-10-14";27;7;76;319
"28";2;"2020-10-14";13;2;70;321
"29";0;"2020-10-14";27;2;48;238
"29";1;"2020-10-14";13;2;29;132
"29";2;"2020-10-14";14;0;19;103
"2A";0;"2020-10-14";9;2;52;176
"2A";1;"2020-10-14";3;2;30;80
"2A";2;"2020-10-14";6;0;22;96
"2B";0;"2020-10-14";22;4;16;135
"2B";1;"2020-10-14";14;3;7;77
"2B";2;"2020-10-14";8;1;9;58
"30";0;"2020-10-14";94;25;118;503
"30";1;"2020-10-14";51;19;63;262
"30";2;"2020-10-14";42;6;55;241
"31";0;"2020-10-14";153;50;120;1154
"31";1;"2020-10-14";90;36;70;627
"31";2;"2020-10-14";60;13;50;525
"32";0;"2020-10-14";21;2;31;103
"32";1;"2020-10-14";12;1;17;53
"32";2;"2020-10-14";9;1;14;49
"33";0;"2020-10-14";188;30;217;1407
"33";1;"2020-10-14";102;22;110;727
"33";2;"2020-10-14";83;8;105;672
"34";0;"2020-10-14";180;47;164;1047
"34";1;"2020-10-14";96;32;96;557
"34";2;"2020-10-14";83;15;67;483
"35";0;"2020-10-14";85;14;107;636
"35";1;"2020-10-14";44;9;56;354
"35";2;"2020-10-14";41;5;51;278
"36";0;"2020-10-14";16;5;82;210
"36";1;"2020-10-14";13;3;43;95
"36";2;"2020-10-14";3;2;39;114
"37";0;"2020-10-14";39;12;103;471
"37";1;"2020-10-14";24;9;65;212
"37";2;"2020-10-14";15;3;38;258
"38";0;"2020-10-14";224;39;193;1052
"38";1;"2020-10-14";115;24;114;527
"38";2;"2020-10-14";102;15;79;516
"39";0;"2020-10-14";20;1;61;346
"39";1;"2020-10-14";9;1;31;152
"39";2;"2020-10-14";10;0;30;192
"40";0;"2020-10-14";40;4;18;102
"40";1;"2020-10-14";19;2;11;57
"40";2;"2020-10-14";21;2;7;45
"41";0;"2020-10-14";16;1;71;373
"41";1;"2020-10-14";10;0;41;188
"41";2;"2020-10-14";6;1;30;184
"42";0;"2020-10-14";275;46;298;1280
"42";1;"2020-10-14";130;35;193;658
"42";2;"2020-10-14";143;10;105;621
"43";0;"2020-10-14";18;3;20;146
"43";1;"2020-10-14";8;3;13;64
"43";2;"2020-10-14";10;0;7;82
"44";0;"2020-10-14";88;13;193;914
"44";1;"2020-10-14";55;7;115;471
"44";2;"2020-10-14";33;6;78;442
"45";0;"2020-10-14";62;14;114;758
"45";1;"2020-10-14";39;11;72;392
"45";2;"2020-10-14";23;3;42;364
"46";0;"2020-10-14";4;1;22;75
"46";1;"2020-10-14";4;1;10;39
"46";2;"2020-10-14";0;0;12;36
"47";0;"2020-10-14";24;4;17;131
"47";1;"2020-10-14";12;2;14;71
"47";2;"2020-10-14";12;2;3;60
"48";0;"2020-10-14";11;0;6;36
"48";1;"2020-10-14";4;0;4;20
"48";2;"2020-10-14";7;0;2;16
"49";0;"2020-10-14";55;12;155;804
"49";1;"2020-10-14";29;8;98;391
"49";2;"2020-10-14";25;4;57;411
"50";0;"2020-10-14";21;2;57;211
"50";1;"2020-10-14";9;1;29;110
"50";2;"2020-10-14";12;1;28;99
"51";0;"2020-10-14";50;13;288;1138
"51";1;"2020-10-14";28;7;165;550
"51";2;"2020-10-14";21;6;121;576
"52";0;"2020-10-14";22;1;94;285
"52";1;"2020-10-14";12;1;46;138
"52";2;"2020-10-14";10;0;48;144
"53";0;"2020-10-14";14;1;49;276
"53";1;"2020-10-14";6;0;30;131
"53";2;"2020-10-14";8;1;19;140
"54";0;"2020-10-14";57;8;374;1389
"54";1;"2020-10-14";21;4;220;674
"54";2;"2020-10-14";36;4;153;707
"55";0;"2020-10-14";20;1;106;518
"55";1;"2020-10-14";11;1;59;259
"55";2;"2020-10-14";9;0;47;259
"56";0;"2020-10-14";71;5;102;503
"56";1;"2020-10-14";35;5;63;264
"56";2;"2020-10-14";34;0;39;238
"57";0;"2020-10-14";62;12;876;2739
"57";1;"2020-10-14";33;9;496;1376
"57";2;"2020-10-14";29;3;375;1354
"58";0;"2020-10-14";13;3;29;121
"58";1;"2020-10-14";7;2;17;45
"58";2;"2020-10-14";6;1;12;74
"59";0;"2020-10-14";554;93;766;3356
"59";1;"2020-10-14";266;64;415;1666
"59";2;"2020-10-14";273;26;347;1664
"60";0;"2020-10-14";122;15;442;1354
"60";1;"2020-10-14";69;11;253;662
"60";2;"2020-10-14";52;4;189;688
"61";0;"2020-10-14";24;3;49;292
"61";1;"2020-10-14";14;3;31;123
"61";2;"2020-10-14";10;0;18;167
"62";0;"2020-10-14";190;26;365;1732
"62";1;"2020-10-14";94;19;199;827
"62";2;"2020-10-14";94;7;165;893
"63";0;"2020-10-14";85;10;68;296
"63";1;"2020-10-14";44;7;41;152
"63";2;"2020-10-14";41;3;27;143
"64";0;"2020-10-14";59;8;42;328
"64";1;"2020-10-14";41;7;28;175
"64";2;"2020-10-14";18;1;14;152
"65";0;"2020-10-14";15;3;27;182
"65";1;"2020-10-14";7;1;14;89
"65";2;"2020-10-14";7;1;13;93
"66";0;"2020-10-14";31;7;41;341
"66";1;"2020-10-14";23;6;21;159
"66";2;"2020-10-14";8;1;20;182
"67";0;"2020-10-14";56;11;713;2935
"67";1;"2020-10-14";30;7;412;1555
"67";2;"2020-10-14";26;4;300;1369
"68";0;"2020-10-14";31;4;844;3267
"68";1;"2020-10-14";22;3;509;1697
"68";2;"2020-10-14";8;1;328;1557
"69";0;"2020-10-14";518;97;781;4131
"69";1;"2020-10-14";289;75;438;2006
"69";2;"2020-10-14";218;21;332;2078
"70";0;"2020-10-14";15;1;78;317
"70";1;"2020-10-14";5;0;52;169
"70";2;"2020-10-14";10;1;26;147
"71";0;"2020-10-14";85;9;224;905
"71";1;"2020-10-14";50;8;118;396
"71";2;"2020-10-14";34;1;106;505
"72";0;"2020-10-14";53;2;99;542
"72";1;"2020-10-14";25;2;56;267
"72";2;"2020-10-14";28;0;43;275
"73";0;"2020-10-14";42;4;88;499
"73";1;"2020-10-14";17;3;48;219
"73";2;"2020-10-14";25;1;40;280
"74";0;"2020-10-14";46;5;178;1038
"74";1;"2020-10-14";28;4;114;554
"74";2;"2020-10-14";18;1;64;478
"75";0;"2020-10-14";592;134;1944;7647
"75";1;"2020-10-14";339;102;1219;4254
"75";2;"2020-10-14";245;31;715;3345
"76";0;"2020-10-14";217;34;215;1070
"76";1;"2020-10-14";110;26;127;519
"76";2;"2020-10-14";101;8;87;544
"77";0;"2020-10-14";161;47;755;3270
"77";1;"2020-10-14";90;28;452;1804
"77";2;"2020-10-14";71;19;303;1451
"78";0;"2020-10-14";269;35;584;2929
"78";1;"2020-10-14";153;24;345;1532
"78";2;"2020-10-14";116;11;238;1390
"79";0;"2020-10-14";6;1;25;84
"79";1;"2020-10-14";5;1;12;44
"79";2;"2020-10-14";1;0;13;40
"80";0;"2020-10-14";67;14;247;824
"80";1;"2020-10-14";31;9;145;399
"80";2;"2020-10-14";34;5;102;416
"81";0;"2020-10-14";64;7;28;181
"81";1;"2020-10-14";28;6;11;90
"81";2;"2020-10-14";35;1;17;90
"82";0;"2020-10-14";28;8;11;86
"82";1;"2020-10-14";15;6;10;51
"82";2;"2020-10-14";12;2;1;35
"83";0;"2020-10-14";67;15;166;1243
"83";1;"2020-10-14";36;9;89;690
"83";2;"2020-10-14";30;6;75;546
"84";0;"2020-10-14";119;11;70;446
"84";1;"2020-10-14";62;11;49;245
"84";2;"2020-10-14";52;0;21;201
"85";0;"2020-10-14";20;4;46;322
"85";1;"2020-10-14";11;3;30;170
"85";2;"2020-10-14";9;1;16;150
"86";0;"2020-10-14";8;1;44;182
"86";1;"2020-10-14";6;0;27;99
"86";2;"2020-10-14";2;1;17;83
"87";0;"2020-10-14";43;2;42;177
"87";1;"2020-10-14";13;1;25;87
"87";2;"2020-10-14";29;1;17;89
"88";0;"2020-10-14";7;2;269;775
"88";1;"2020-10-14";6;2;155;386
"88";2;"2020-10-14";1;0;114;388
"89";0;"2020-10-14";24;4;95;467
"89";1;"2020-10-14";14;3;51;233
"89";2;"2020-10-14";10;1;43;233
"90";0;"2020-10-14";17;5;202;584
"90";1;"2020-10-14";12;2;113;314
"90";2;"2020-10-14";5;3;89;270
"91";0;"2020-10-14";227;54;666;3254
"91";1;"2020-10-14";128;40;360;1678
"91";2;"2020-10-14";83;13;303;1549
"92";0;"2020-10-14";418;76;1184;5808
"92";1;"2020-10-14";216;50;686;3138
"92";2;"2020-10-14";199;25;494;2651
"93";0;"2020-10-14";474;75;1102;5064
"93";1;"2020-10-14";278;58;675;2795
"93";2;"2020-10-14";191;14;423;2235
"94";0;"2020-10-14";392;68;1311;5387
"94";1;"2020-10-14";207;52;762;2755
"94";2;"2020-10-14";183;16;534;2594
"95";0;"2020-10-14";196;35;796;3363
"95";1;"2020-10-14";111;22;496;1874
"95";2;"2020-10-14";85;13;300;1480
"971";0;"2020-10-14";186;21;111;457
"971";1;"2020-10-14";109;13;67;273
"971";2;"2020-10-14";77;8;44;183
"972";0;"2020-10-14";56;20;24;150
"972";1;"2020-10-14";31;14;16;78
"972";2;"2020-10-14";25;6;8;72
"973";0;"2020-10-14";19;5;65;1758
"973";1;"2020-10-14";6;4;43;726
"973";2;"2020-10-14";13;1;22;1029
"974";0;"2020-10-14";51;11;24;435
"974";1;"2020-10-14";35;9;9;216
"974";2;"2020-10-14";15;2;15;218
"976";0;"2020-10-14";9;3;29;466
"976";1;"2020-10-14";8;3;18;218
"976";2;"2020-10-14";1;0;11;242
"01";0;"2020-10-15";45;8;117;538
"01";1;"2020-10-15";29;6;71;271
"01";2;"2020-10-15";16;2;46;265
"02";0;"2020-10-15";65;7;296;1212
"02";1;"2020-10-15";34;5;178;553
"02";2;"2020-10-15";31;2;116;654
"03";0;"2020-10-15";61;5;48;263
"03";1;"2020-10-15";24;1;26;114
"03";2;"2020-10-15";36;4;21;148
"04";0;"2020-10-15";17;4;17;169
"04";1;"2020-10-15";8;3;12;72
"04";2;"2020-10-15";9;1;5;97
"05";0;"2020-10-15";35;3;23;168
"05";1;"2020-10-15";19;3;11;87
"05";2;"2020-10-15";16;0;12;81
"06";0;"2020-10-15";156;26;231;1245
"06";1;"2020-10-15";80;16;124;617
"06";2;"2020-10-15";75;9;105;611
"07";0;"2020-10-15";33;5;121;477
"07";1;"2020-10-15";14;1;86;234
"07";2;"2020-10-15";19;4;34;241
"08";0;"2020-10-15";14;5;65;248
"08";1;"2020-10-15";9;4;40;116
"08";2;"2020-10-15";5;1;24;130
"09";0;"2020-10-15";15;6;3;47
"09";1;"2020-10-15";11;5;3;19
"09";2;"2020-10-15";4;1;0;28
"10";0;"2020-10-15";27;3;139;693
"10";1;"2020-10-15";15;3;89;365
"10";2;"2020-10-15";11;0;50;325
"11";0;"2020-10-15";15;5;64;267
"11";1;"2020-10-15";10;4;47;142
"11";2;"2020-10-15";5;1;17;125
"12";0;"2020-10-15";30;3;30;186
"12";1;"2020-10-15";15;3;18;91
"12";2;"2020-10-15";14;0;12;95
"13";0;"2020-10-15";603;145;740;5761
"13";1;"2020-10-15";350;109;430;2994
"13";2;"2020-10-15";251;35;308;2716
"14";0;"2020-10-15";66;18;92;438
"14";1;"2020-10-15";32;13;62;210
"14";2;"2020-10-15";34;5;30;228
"15";0;"2020-10-15";41;4;17;78
"15";1;"2020-10-15";18;3;12;42
"15";2;"2020-10-15";23;1;5;36
"16";0;"2020-10-15";4;2;18;74
"16";1;"2020-10-15";3;1;10;46
"16";2;"2020-10-15";1;1;8;26
"17";0;"2020-10-15";29;4;59;186
"17";1;"2020-10-15";15;3;40;106
"17";2;"2020-10-15";14;1;19;80
"18";0;"2020-10-15";28;3;102;235
"18";1;"2020-10-15";15;3;50;117
"18";2;"2020-10-15";13;0;52;117
"19";0;"2020-10-15";19;3;43;181
"19";1;"2020-10-15";5;2;31;99
"19";2;"2020-10-15";14;1;12;82
"21";0;"2020-10-15";52;12;267;1027
"21";1;"2020-10-15";27;8;152;478
"21";2;"2020-10-15";24;4;115;545
"22";0;"2020-10-15";19;2;43;265
"22";1;"2020-10-15";13;2;26;118
"22";2;"2020-10-15";6;0;17;147
"23";0;"2020-10-15";5;2;16;94
"23";1;"2020-10-15";3;1;8;52
"23";2;"2020-10-15";2;1;8;42
"24";0;"2020-10-15";20;1;14;119
"24";1;"2020-10-15";9;1;7;66
"24";2;"2020-10-15";9;0;7;53
"25";0;"2020-10-15";24;6;154;673
"25";1;"2020-10-15";13;4;87;344
"25";2;"2020-10-15";11;2;66;329
"26";0;"2020-10-15";62;12;138;598
"26";1;"2020-10-15";37;8;83;322
"26";2;"2020-10-15";25;4;54;276
"27";0;"2020-10-15";82;6;101;348
"27";1;"2020-10-15";35;4;52;176
"27";2;"2020-10-15";45;1;49;171
"28";0;"2020-10-15";48;9;150;662
"28";1;"2020-10-15";32;7;77;321
"28";2;"2020-10-15";15;2;70;322
"29";0;"2020-10-15";26;3;48;240
"29";1;"2020-10-15";12;2;29;133
"29";2;"2020-10-15";14;1;19;104
"2A";0;"2020-10-15";10;1;52;176
"2A";1;"2020-10-15";3;1;30;80
"2A";2;"2020-10-15";7;0;22;96
"2B";0;"2020-10-15";23;5;16;137
"2B";1;"2020-10-15";15;4;7;78
"2B";2;"2020-10-15";8;1;9;59
"30";0;"2020-10-15";95;23;119;510
"30";1;"2020-10-15";48;17;64;266
"30";2;"2020-10-15";46;6;55;244
"31";0;"2020-10-15";154;44;122;1175
"31";1;"2020-10-15";91;32;72;637
"31";2;"2020-10-15";60;11;50;536
"32";0;"2020-10-15";20;2;31;105
"32";1;"2020-10-15";11;1;17;55
"32";2;"2020-10-15";9;1;14;49
"33";0;"2020-10-15";186;28;222;1416
"33";1;"2020-10-15";99;20;112;732
"33";2;"2020-10-15";85;8;108;675
"34";0;"2020-10-15";171;42;166;1064
"34";1;"2020-10-15";93;28;98;565
"34";2;"2020-10-15";78;14;67;491
"35";0;"2020-10-15";86;15;108;641
"35";1;"2020-10-15";44;9;57;356
"35";2;"2020-10-15";42;6;51;281
"36";0;"2020-10-15";15;5;82;211
"36";1;"2020-10-15";12;3;43;96
"36";2;"2020-10-15";3;2;39;114
"37";0;"2020-10-15";41;13;103;477
"37";1;"2020-10-15";25;10;65;215
"37";2;"2020-10-15";16;3;38;261
"38";0;"2020-10-15";242;36;194;1061
"38";1;"2020-10-15";126;22;114;531
"38";2;"2020-10-15";110;14;80;520
"39";0;"2020-10-15";23;1;61;346
"39";1;"2020-10-15";10;1;31;152
"39";2;"2020-10-15";12;0;30;192
"40";0;"2020-10-15";40;4;19;103
"40";1;"2020-10-15";18;2;12;58
"40";2;"2020-10-15";22;2;7;45
"41";0;"2020-10-15";17;0;71;373
"41";1;"2020-10-15";12;0;41;188
"41";2;"2020-10-15";5;0;30;184
"42";0;"2020-10-15";307;49;300;1286
"42";1;"2020-10-15";147;34;194;662
"42";2;"2020-10-15";158;14;106;623
"43";0;"2020-10-15";18;2;22;148
"43";1;"2020-10-15";8;1;15;64
"43";2;"2020-10-15";10;1;7;84
"44";0;"2020-10-15";95;13;194;916
"44";1;"2020-10-15";61;8;116;471
"44";2;"2020-10-15";34;5;78;444
"45";0;"2020-10-15";62;18;114;763
"45";1;"2020-10-15";39;13;72;396
"45";2;"2020-10-15";23;5;42;365
"46";0;"2020-10-15";5;2;22;75
"46";1;"2020-10-15";4;1;10;39
"46";2;"2020-10-15";1;1;12;36
"47";0;"2020-10-15";24;5;17;132
"47";1;"2020-10-15";13;2;14;71
"47";2;"2020-10-15";11;3;3;61
"48";0;"2020-10-15";13;0;6;36
"48";1;"2020-10-15";5;0;4;20
"48";2;"2020-10-15";8;0;2;16
"49";0;"2020-10-15";65;13;155;811
"49";1;"2020-10-15";34;9;98;396
"49";2;"2020-10-15";30;4;57;413
"50";0;"2020-10-15";25;3;57;211
"50";1;"2020-10-15";10;1;29;109
"50";2;"2020-10-15";15;2;28;100
"51";0;"2020-10-15";63;16;288;1149
"51";1;"2020-10-15";32;10;165;556
"51";2;"2020-10-15";30;6;121;581
"52";0;"2020-10-15";23;2;95;285
"52";1;"2020-10-15";13;2;47;138
"52";2;"2020-10-15";10;0;48;144
"53";0;"2020-10-15";15;2;49;276
"53";1;"2020-10-15";6;1;30;131
"53";2;"2020-10-15";9;1;19;140
"54";0;"2020-10-15";61;9;374;1394
"54";1;"2020-10-15";25;5;220;676
"54";2;"2020-10-15";36;4;153;710
"55";0;"2020-10-15";21;1;106;521
"55";1;"2020-10-15";9;1;59;261
"55";2;"2020-10-15";12;0;47;260
"56";0;"2020-10-15";70;5;102;506
"56";1;"2020-10-15";35;5;63;264
"56";2;"2020-10-15";33;0;39;241
"57";0;"2020-10-15";61;12;877;2746
"57";1;"2020-10-15";33;9;497;1379
"57";2;"2020-10-15";28;3;375;1358
"58";0;"2020-10-15";15;4;29;122
"58";1;"2020-10-15";8;3;17;46
"58";2;"2020-10-15";7;1;12;74
"59";0;"2020-10-15";587;104;772;3409
"59";1;"2020-10-15";276;69;418;1695
"59";2;"2020-10-15";296;32;350;1688
"60";0;"2020-10-15";128;18;442;1361
"60";1;"2020-10-15";71;14;253;665
"60";2;"2020-10-15";56;4;189;692
"61";0;"2020-10-15";24;4;50;292
"61";1;"2020-10-15";14;4;32;123
"61";2;"2020-10-15";10;0;18;167
"62";0;"2020-10-15";192;24;367;1748
"62";1;"2020-10-15";88;18;201;837
"62";2;"2020-10-15";102;6;165;899
"63";0;"2020-10-15";86;11;70;309
"63";1;"2020-10-15";45;8;43;156
"63";2;"2020-10-15";41;3;27;152
"64";0;"2020-10-15";60;9;42;334
"64";1;"2020-10-15";39;9;28;180
"64";2;"2020-10-15";21;0;14;153
"65";0;"2020-10-15";14;2;27;183
"65";1;"2020-10-15";7;1;14;89
"65";2;"2020-10-15";7;1;13;93
"66";0;"2020-10-15";34;8;41;342
"66";1;"2020-10-15";24;6;21;160
"66";2;"2020-10-15";10;2;20;182
"67";0;"2020-10-15";68;14;713;2937
"67";1;"2020-10-15";39;9;412;1555
"67";2;"2020-10-15";29;5;300;1371
"68";0;"2020-10-15";31;3;844;3268
"68";1;"2020-10-15";21;2;509;1698
"68";2;"2020-10-15";9;1;328;1557
"69";0;"2020-10-15";571;112;787;4172
"69";1;"2020-10-15";323;86;441;2027
"69";2;"2020-10-15";238;26;334;2097
"70";0;"2020-10-15";17;1;78;317
"70";1;"2020-10-15";7;1;52;169
"70";2;"2020-10-15";10;0;26;147
"71";0;"2020-10-15";94;9;224;907
"71";1;"2020-10-15";53;8;118;398
"71";2;"2020-10-15";40;1;106;505
"72";0;"2020-10-15";54;1;99;545
"72";1;"2020-10-15";23;0;56;269
"72";2;"2020-10-15";31;1;43;276
"73";0;"2020-10-15";55;5;88;501
"73";1;"2020-10-15";25;4;48;219
"73";2;"2020-10-15";30;1;40;282
"74";0;"2020-10-15";46;5;178;1046
"74";1;"2020-10-15";30;4;114;559
"74";2;"2020-10-15";16;1;64;481
"75";0;"2020-10-15";595;133;1947;7692
"75";1;"2020-10-15";341;103;1220;4276
"75";2;"2020-10-15";247;29;717;3368
"76";0;"2020-10-15";219;33;216;1089
"76";1;"2020-10-15";111;24;128;530
"76";2;"2020-10-15";103;9;87;551
"77";0;"2020-10-15";183;53;757;3276
"77";1;"2020-10-15";100;34;453;1806
"77";2;"2020-10-15";82;19;304;1455
"78";0;"2020-10-15";290;36;590;2941
"78";1;"2020-10-15";161;27;346;1539
"78";2;"2020-10-15";129;9;243;1395
"79";0;"2020-10-15";5;1;25;85
"79";1;"2020-10-15";4;1;12;45
"79";2;"2020-10-15";1;0;13;40
"80";0;"2020-10-15";72;14;248;828
"80";1;"2020-10-15";34;9;145;401
"80";2;"2020-10-15";35;5;103;418
"81";0;"2020-10-15";66;12;29;186
"81";1;"2020-10-15";34;11;11;91
"81";2;"2020-10-15";31;1;18;94
"82";0;"2020-10-15";31;9;13;90
"82";1;"2020-10-15";17;6;11;54
"82";2;"2020-10-15";13;3;2;36
"83";0;"2020-10-15";77;14;166;1247
"83";1;"2020-10-15";43;8;89;693
"83";2;"2020-10-15";33;6;75;547
"84";0;"2020-10-15";118;12;71;456
"84";1;"2020-10-15";59;12;50;253
"84";2;"2020-10-15";54;0;21;203
"85";0;"2020-10-15";23;5;46;322
"85";1;"2020-10-15";14;4;30;170
"85";2;"2020-10-15";9;1;16;150
"86";0;"2020-10-15";8;1;44;182
"86";1;"2020-10-15";6;0;27;99
"86";2;"2020-10-15";2;1;17;83
"87";0;"2020-10-15";41;4;45;179
"87";1;"2020-10-15";13;3;26;88
"87";2;"2020-10-15";27;1;19;90
"88";0;"2020-10-15";7;2;269;776
"88";1;"2020-10-15";6;2;155;387
"88";2;"2020-10-15";1;0;114;388
"89";0;"2020-10-15";26;6;95;469
"89";1;"2020-10-15";15;5;51;235
"89";2;"2020-10-15";11;1;43;233
"90";0;"2020-10-15";14;4;202;588
"90";1;"2020-10-15";9;1;113;318
"90";2;"2020-10-15";5;3;89;270
"91";0;"2020-10-15";232;56;666;3269
"91";1;"2020-10-15";125;41;360;1690
"91";2;"2020-10-15";89;14;303;1552
"92";0;"2020-10-15";433;85;1187;5840
"92";1;"2020-10-15";231;60;688;3150
"92";2;"2020-10-15";201;24;495;2670
"93";0;"2020-10-15";452;79;1106;5126
"93";1;"2020-10-15";271;63;677;2825
"93";2;"2020-10-15";175;13;425;2267
"94";0;"2020-10-15";406;69;1314;5411
"94";1;"2020-10-15";217;52;765;2765
"94";2;"2020-10-15";187;17;534;2608
"95";0;"2020-10-15";203;32;804;3382
"95";1;"2020-10-15";108;23;501;1889
"95";2;"2020-10-15";95;9;303;1484
"971";0;"2020-10-15";185;25;111;464
"971";1;"2020-10-15";110;16;67;276
"971";2;"2020-10-15";75;9;44;187
"972";0;"2020-10-15";56;20;25;153
"972";1;"2020-10-15";31;13;16;79
"972";2;"2020-10-15";25;7;9;74
"973";0;"2020-10-15";18;5;65;1760
"973";1;"2020-10-15";6;4;43;726
"973";2;"2020-10-15";12;1;22;1031
"974";0;"2020-10-15";47;11;24;439
"974";1;"2020-10-15";32;9;9;219
"974";2;"2020-10-15";14;2;15;219
"976";0;"2020-10-15";9;3;29;466
"976";1;"2020-10-15";8;3;18;218
"976";2;"2020-10-15";1;0;11;242
"01";0;"2020-10-16";52;7;119;543
"01";1;"2020-10-16";34;5;71;275
"01";2;"2020-10-16";18;2;48;266
"02";0;"2020-10-16";70;10;296;1216
"02";1;"2020-10-16";36;7;178;557
"02";2;"2020-10-16";34;3;116;654
"03";0;"2020-10-16";67;8;49;262
"03";1;"2020-10-16";25;3;26;114
"03";2;"2020-10-16";42;5;21;147
"04";0;"2020-10-16";17;4;17;170
"04";1;"2020-10-16";9;3;12;72
"04";2;"2020-10-16";8;1;5;98
"05";0;"2020-10-16";41;7;24;168
"05";1;"2020-10-16";21;5;12;87
"05";2;"2020-10-16";20;2;12;81
"06";0;"2020-10-16";167;28;231;1250
"06";1;"2020-10-16";84;17;124;620
"06";2;"2020-10-16";82;10;105;613
"07";0;"2020-10-16";40;7;121;480
"07";1;"2020-10-16";15;2;86;236
"07";2;"2020-10-16";25;5;34;242
"08";0;"2020-10-16";16;5;65;248
"08";1;"2020-10-16";10;4;40;116
"08";2;"2020-10-16";6;1;24;130
"09";0;"2020-10-16";18;7;3;47
"09";1;"2020-10-16";12;5;3;19
"09";2;"2020-10-16";6;2;0;28
"10";0;"2020-10-16";27;2;140;693
"10";1;"2020-10-16";14;2;90;365
"10";2;"2020-10-16";12;0;50;325
"11";0;"2020-10-16";16;4;64;269
"11";1;"2020-10-16";10;4;47;143
"11";2;"2020-10-16";6;0;17;126
"12";0;"2020-10-16";34;3;31;187
"12";1;"2020-10-16";16;2;19;92
"12";2;"2020-10-16";17;1;12;95
"13";0;"2020-10-16";632;143;752;5820
"13";1;"2020-10-16";367;103;438;3025
"13";2;"2020-10-16";262;39;312;2744
"14";0;"2020-10-16";67;16;94;440
"14";1;"2020-10-16";32;12;64;212
"14";2;"2020-10-16";35;4;30;228
"15";0;"2020-10-16";38;4;20;80
"15";1;"2020-10-16";17;4;13;43
"15";2;"2020-10-16";21;0;7;37
"16";0;"2020-10-16";4;2;18;74
"16";1;"2020-10-16";3;1;10;46
"16";2;"2020-10-16";1;1;8;26
"17";0;"2020-10-16";29;4;59;186
"17";1;"2020-10-16";15;3;40;106
"17";2;"2020-10-16";14;1;19;80
"18";0;"2020-10-16";29;4;102;237
"18";1;"2020-10-16";15;3;50;117
"18";2;"2020-10-16";14;1;52;119
"19";0;"2020-10-16";17;3;44;184
"19";1;"2020-10-16";6;2;31;99
"19";2;"2020-10-16";11;1;13;85
"21";0;"2020-10-16";55;15;267;1030
"21";1;"2020-10-16";30;11;152;478
"21";2;"2020-10-16";24;4;115;548
"22";0;"2020-10-16";18;2;43;266
"22";1;"2020-10-16";12;2;26;119
"22";2;"2020-10-16";6;0;17;147
"23";0;"2020-10-16";8;4;16;94
"23";1;"2020-10-16";5;3;8;52
"23";2;"2020-10-16";3;1;8;42
"24";0;"2020-10-16";20;1;14;120
"24";1;"2020-10-16";9;1;7;67
"24";2;"2020-10-16";9;0;7;53
"25";0;"2020-10-16";25;7;154;674
"25";1;"2020-10-16";15;5;87;344
"25";2;"2020-10-16";10;2;66;330
"26";0;"2020-10-16";77;13;139;600
"26";1;"2020-10-16";43;8;83;322
"26";2;"2020-10-16";34;5;55;278
"27";0;"2020-10-16";83;7;101;352
"27";1;"2020-10-16";36;5;52;177
"27";2;"2020-10-16";46;1;49;173
"28";0;"2020-10-16";48;9;151;669
"28";1;"2020-10-16";33;8;78;324
"28";2;"2020-10-16";14;1;70;326
"29";0;"2020-10-16";33;3;48;241
"29";1;"2020-10-16";16;2;29;134
"29";2;"2020-10-16";17;1;19;104
"2A";0;"2020-10-16";12;2;52;176
"2A";1;"2020-10-16";3;1;30;80
"2A";2;"2020-10-16";9;1;22;96
"2B";0;"2020-10-16";23;4;16;138
"2B";1;"2020-10-16";16;3;7;78
"2B";2;"2020-10-16";7;1;9;60
"30";0;"2020-10-16";113;30;120;517
"30";1;"2020-10-16";60;21;65;267
"30";2;"2020-10-16";52;9;55;250
"31";0;"2020-10-16";160;42;124;1188
"31";1;"2020-10-16";96;31;73;643
"31";2;"2020-10-16";63;11;51;543
"32";0;"2020-10-16";20;2;31;105
"32";1;"2020-10-16";11;1;17;55
"32";2;"2020-10-16";9;1;14;49
"33";0;"2020-10-16";183;28;227;1429
"33";1;"2020-10-16";95;20;116;741
"33";2;"2020-10-16";86;8;109;678
"34";0;"2020-10-16";179;47;173;1081
"34";1;"2020-10-16";94;30;101;574
"34";2;"2020-10-16";85;17;71;499
"35";0;"2020-10-16";90;15;109;646
"35";1;"2020-10-16";49;9;57;357
"35";2;"2020-10-16";41;6;52;285
"36";0;"2020-10-16";16;5;82;211
"36";1;"2020-10-16";13;3;43;96
"36";2;"2020-10-16";3;2;39;114
"37";0;"2020-10-16";39;11;103;481
"37";1;"2020-10-16";22;8;65;219
"37";2;"2020-10-16";17;3;38;261
"38";0;"2020-10-16";259;38;196;1072
"38";1;"2020-10-16";135;24;116;536
"38";2;"2020-10-16";118;14;80;526
"39";0;"2020-10-16";31;1;61;346
